Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
10946.40,28.511,145.4631,5.102
10946.60,27.332,139.4479,5.102
10946.80,30.221,153.6436,5.084
10947.00,36.291,184.6486,5.088
10947.20,27.352,139.5499,5.102
10947.40,28.502,145.3602,5.1
10947.60,27.328,139.3181,5.098
10947.80,30.302,154.0554,5.084
10948.00,36.222,184.7322,5.1
10948.20,27.382,139.6482,5.1
10948.40,28.485,145.1596,5.096
10948.60,27.352,139.3311,5.094
10948.80,30.325,154.1723,5.084
10949.00,36.206,184.2886,5.09
10949.20,27.344,139.2356,5.092
10949.40,28.488,145.3458,5.102
10949.60,27.382,139.4291,5.092
10949.80,30.379,154.3861,5.082
10950.00,36.13,183.8294,5.088
10950.20,27.381,139.4241,5.092
10950.40,28.479,144.8442,5.086
10950.60,27.368,139.2484,5.088
10950.80,30.443,155.0766,5.094
10951.00,36.093,183.7134,5.09
10951.20,27.384,139.275,5.086
10951.40,27.358,139.4164,5.096
10951.60,30.507,155.3416,5.092
10951.80,36.052,183.7931,5.098
10952.00,27.404,139.596,5.094
10952.20,28.504,145.2564,5.096
10952.40,27.386,139.6138,5.098
10952.60,30.533,155.3519,5.088
10952.80,35.991,183.2662,5.092
10953.00,27.383,139.2699,5.086
10953.20,28.51,145.1159,5.09
10953.40,27.382,139.4291,5.092
10953.60,30.598,155.499,5.082
10953.80,35.925,182.7864,5.088
10954.00,27.417,139.3332,5.082
10954.20,28.496,144.9876,5.088
10954.40,27.382,139.4291,5.092
10954.60,30.619,155.4833,5.078
10954.80,35.939,183.0733,5.094
10955.00,27.423,139.3088,5.08
10955.20,28.536,145.1912,5.088
10955.40,27.385,139.3896,5.09
10955.60,30.706,156.0479,5.082
10955.80,35.838,182.5588,5.094
10956.00,27.425,139.3738,5.082
10956.20,28.516,145.4886,5.102
10956.40,27.363,139.4966,5.098
10956.60,30.753,156.3483,5.084
10956.80,35.795,182.2681,5.092
10957.00,27.431,139.7335,5.094
10957.20,28.512,145.3542,5.098
10957.40,27.365,139.2879,5.09
10957.60,30.764,156.6503,5.092
10957.80,35.811,182.4929,5.096
10958.00,27.39,139.3055,5.086
10958.20,28.516,145.3176,5.096
10958.40,27.393,139.6495,5.098
10958.60,30.808,156.7511,5.088
10958.80,35.718,182.0189,5.096
10959.00,27.36,139.153,5.086
10959.20,28.517,145.4367,5.1
10959.40,27.332,139.3932,5.1
10959.60,30.897,157.2657,5.09
10959.80,35.67,181.8457,5.098
10960.00,27.401,139.3615,5.086
10960.20,28.52,145.395,5.098
10960.40,27.364,139.3922,5.094
10960.60,30.924,157.1558,5.082
10960.80,35.581,181.1785,5.092
10961.00,27.38,139.1452,5.082
10961.20,28.509,145.2249,5.094
10961.40,27.353,139.3909,5.096
10961.60,30.979,157.5592,5.086
10961.80,35.559,181.0664,5.092
10962.00,27.376,139.2891,5.088
10962.20,28.476,145.2276,5.1
10962.40,27.385,139.4444,5.092
10962.60,31.014,157.7372,5.086
10962.80,35.478,180.9378,5.1
10963.00,27.377,139.2394,5.086
10963.20,28.503,145.3083,5.098
10963.40,27.375,139.5578,5.098
10963.60,31.096,158.1543,5.086
10963.80,35.498,180.8268,5.094
10964.00,27.365,139.1237,5.084
10964.20,28.512,145.2401,5.094
10964.40,27.364,139.3922,5.094
10964.60,31.121,158.1569,5.082
10964.80,35.371,180.3921,5.1
10965.00,27.377,139.0204,5.078
10965.20,28.514,145.4214,5.1
10965.40,27.355,139.5652,5.102
10965.60,31.146,158.5331,5.09
10965.80,35.35,180.1436,5.096
10966.00,27.377,139.1847,5.084
10966.20,28.488,145.1179,5.094
10966.40,27.355,139.237,5.09
10966.60,31.196,158.6005,5.084
10966.80,27.392,139.4253,5.09
10967.00,28.524,145.3013,5.094
10967.20,27.365,139.3426,5.092
10967.40,31.263,158.816,5.08
10967.60,35.25,179.4225,5.09
10967.80,27.399,139.3513,5.086
10968.00,28.478,144.953,5.09
10968.20,27.396,139.7196,5.1
10968.40,31.312,159.1276,5.082
10968.60,35.23,179.3912,5.092
10968.80,27.365,139.3973,5.094
10969.00,28.46,144.9183,5.092
10969.20,27.343,139.1212,5.088
10969.40,31.37,159.6733,5.09
10969.60,35.141,178.938,5.092
10969.80,27.326,139.0347,5.088
10970.00,28.513,145.2452,5.094
10970.20,27.362,139.382,5.094
10970.40,31.441,159.7832,5.082
10970.60,35.09,178.5379,5.088
10970.80,27.367,139.4075,5.094
10971.00,28.496,145.3866,5.102
10971.20,27.398,139.675,5.098
10971.40,31.464,159.9,5.082
10971.60,35.056,178.7155,5.098
10971.80,27.41,139.5169,5.09
10972.00,28.508,145.1057,5.09
10972.20,27.365,139.5615,5.1
10972.40,31.534,160.5081,5.09
10972.60,35.052,178.7652,5.1
10972.80,27.358,139.4164,5.096
10973.00,28.494,145.3764,5.102
10973.20,27.344,139.5091,5.102
10973.40,31.586,160.7728,5.09
10973.60,34.985,178.4235,5.1
10973.80,27.379,139.5234,5.096
10974.00,28.514,145.4214,5.1
10974.20,27.349,139.4799,5.1
10974.40,31.666,160.9899,5.084
10974.60,34.946,178.0149,5.094
10974.80,27.385,139.4444,5.092
10975.00,28.535,145.3573,5.094
10975.20,27.365,139.3426,5.092
10975.40,31.692,160.932,5.078
10975.60,34.907,178.0955,5.102
10975.80,27.424,139.7527,5.096
10976.00,28.523,145.3532,5.096
10976.20,27.388,139.5693,5.096
10976.40,31.746,161.2697,5.08
10976.60,34.873,177.6431,5.094
10976.80,27.413,139.8063,5.1
10977.00,28.536,145.3624,5.094
10977.20,27.416,139.8764,5.102
10977.40,31.841,161.7523,5.08
10977.60,34.832,177.4342,5.094
10977.80,27.421,139.4084,5.084
10978.00,28.55,145.2053,5.086
10978.20,27.381,139.6431,5.1
10978.40,31.868,162.0169,5.084
10978.60,34.778,177.2982,5.098
10978.80,27.37,139.5323,5.098
10979.00,28.49,145.356,5.102
10979.20,27.354,139.5054,5.1
10979.40,31.935,162.2937,5.082
10979.60,34.712,176.9618,5.098
10979.80,27.398,139.6202,5.096
10980.00,28.514,145.1933,5.092
10980.20,27.38,139.638,5.1
10980.40,31.957,162.6611,5.09
10980.60,34.635,176.6385,5.1
10980.80,27.407,139.7757,5.1
10981.00,28.49,145.299,5.1
10981.20,27.365,139.452,5.096
10981.40,32.001,162.8851,5.09
10981.60,34.594,176.4294,5.1
10981.80,27.343,139.4493,5.1
10982.00,28.492,145.3092,5.1
10982.20,32.018,162.8436,5.086
10982.40,34.53,175.8268,5.092
10982.60,27.385,139.3896,5.09
10982.80,28.46,144.9183,5.092
10983.00,27.338,139.4238,5.1
10983.20,32.114,163.4603,5.09
10983.40,34.453,175.6414,5.098
10983.60,27.338,139.3691,5.098
10983.80,28.481,145.1961,5.098
10984.00,27.323,139.1834,5.094
10984.20,32.124,163.2542,5.082
10984.40,34.413,175.231,5.092
10984.60,27.406,139.3869,5.086
10984.80,28.475,145.2225,5.1
10985.00,27.367,139.6264,5.102
10985.20,32.176,163.7115,5.088
10985.40,34.384,175.0146,5.09
10985.60,27.407,139.4468,5.088
10985.80,28.495,145.3245,5.1
10986.00,27.332,139.4479,5.102
10986.20,32.248,164.0778,5.088
10986.40,34.277,174.6756,5.096
10986.60,27.341,139.2751,5.094
10986.80,28.477,145.0618,5.094
10987.00,27.404,139.596,5.094
10987.20,32.221,163.8116,5.084
10987.40,34.266,174.4825,5.092
10987.60,27.404,139.4864,5.09
10987.80,28.476,144.9428,5.09
10988.00,27.372,139.3782,5.092
10988.20,32.312,164.4035,5.088
10988.40,34.194,174.5262,5.104
10988.60,27.377,139.6227,5.1
10988.80,28.473,145.2123,5.1
10989.00,27.361,139.4864,5.098
10989.20,32.353,164.5474,5.086
10989.40,34.19,174.2322,5.096
10989.60,27.328,139.2635,5.096
10989.80,28.505,145.3185,5.098
10990.00,27.329,139.2139,5.094
10990.20,32.456,164.8765,5.08
10990.40,34.16,174.0794,5.096
10990.60,27.4,139.5208,5.092
10990.80,28.455,144.779,5.088
10991.00,27.364,139.3922,5.094
10991.20,32.499,165.0299,5.078
10991.40,34.084,173.6921,5.096
10991.60,27.377,139.6227,5.1
10991.80,28.476,144.9428,5.09
10992.00,27.361,139.3769,5.094
10992.20,32.595,165.8434,5.088
10992.40,34.031,173.422,5.096
10992.60,27.381,139.4788,5.094
10992.80,28.458,145.022,5.096
10993.00,27.369,139.4724,5.096
10993.20,32.61,165.7892,5.084
10993.40,33.967,172.96,5.092
10993.60,27.392,139.5349,5.094
10993.80,28.465,145.0007,5.094
10994.00,27.383,139.4342,5.092
10994.20,32.643,165.8264,5.08
10994.40,33.929,173.1058,5.102
10994.60,27.351,139.4901,5.1
10994.80,28.456,144.841,5.09
10995.00,27.416,139.7668,5.098
10995.20,32.681,166.1502,5.084
10995.40,33.873,172.6168,5.096
10995.60,27.39,139.689,5.1
10995.80,28.48,145.248,5.1
10996.00,27.355,139.5652,5.102
10996.20,32.763,166.7637,5.09
10996.40,33.831,172.4704,5.098
10996.60,27.413,139.8063,5.1
10996.80,28.463,145.1613,5.1
10997.00,27.371,139.5374,5.098
10997.20,32.802,166.7654,5.084
10997.40,33.751,171.8601,5.092
10997.60,27.402,139.4214,5.088
10997.80,28.45,144.8105,5.09
10998.00,27.371,139.3731,5.092
10998.20,32.87,167.1111,5.084
10998.40,33.752,171.8652,5.092
10998.60,27.418,139.777,5.098
10998.80,28.387,144.433,5.088
10999.00,27.358,139.1975,5.088
10999.20,32.923,167.183,5.078
10999.40,33.653,171.1591,5.086
10999.60,27.432,139.574,5.088
10999.80,28.419,144.5959,5.088
11000.00,27.407,139.5016,5.09
11000.20,32.993,167.6044,5.08
11000.40,33.627,171.0942,5.088
11000.60,27.439,139.9938,5.102
11000.80,28.332,144.4932,5.1
11001.00,27.376,139.5081,5.096
11001.20,32.994,167.7415,5.084
11001.40,33.634,171.2643,5.092
11001.60,27.393,139.4852,5.092
11001.80,28.379,144.5059,5.092
11002.00,27.368,139.4126,5.094
11002.20,33.064,168.0312,5.082
11002.40,33.511,170.571,5.09
11002.60,27.389,139.4648,5.092
11002.80,28.318,144.1386,5.09
11003.00,27.362,139.3273,5.092
11003.20,33.124,168.2699,5.08
11003.40,33.518,170.4725,5.086
11003.60,27.377,139.4584,5.094
11003.80,28.35,144.5283,5.098
11004.00,27.346,139.5193,5.102
11004.20,33.127,168.4839,5.086
11004.40,33.432,170.2357,5.092
11004.60,27.415,139.5424,5.09
11004.80,28.311,144.3295,5.098
11005.00,27.361,139.5958,5.102
11005.20,33.202,168.8654,5.086
11005.40,33.382,169.9144,5.09
11005.60,27.445,139.6951,5.09
11005.80,28.268,143.8841,5.09
11006.00,27.394,139.4355,5.09
11006.20,33.273,169.0268,5.08
11006.40,33.269,169.3392,5.09
11006.60,27.48,139.8182,5.088
11006.80,28.234,143.7111,5.09
11007.00,27.36,139.2624,5.09
11007.20,33.317,169.2504,5.08
11007.40,33.262,169.3036,5.09
11007.60,27.485,139.8987,5.09
11007.80,28.21,143.5889,5.09
11008.00,27.357,139.2471,5.09
11008.20,33.322,169.2758,5.08
11008.40,33.223,169.4373,5.1
11008.60,27.452,140.0052,5.1
11008.80,28.204,143.8404,5.1
11009.00,27.368,139.3031,5.09
11009.20,33.383,169.9862,5.092
11009.40,33.168,168.9578,5.094
11009.60,27.494,139.9995,5.092
11009.80,28.187,143.6973,5.098
11010.00,27.352,139.5499,5.102
11010.20,33.458,170.3681,5.092
11010.40,33.096,168.8558,5.102
11010.60,27.525,140.4326,5.102
11010.80,28.169,143.6619,5.1
11011.00,27.334,139.4034,5.1
11011.20,33.511,170.638,5.092
11011.40,33.095,168.5197,5.092
11011.60,27.541,140.2388,5.092
11011.80,28.128,143.2278,5.092
11012.00,27.343,139.2306,5.092
11012.20,33.606,170.9201,5.086
11012.40,32.949,167.6445,5.088
11012.60,27.572,140.6723,5.102
11012.80,28.166,143.4776,5.094
11013.00,27.346,139.5193,5.102
11013.20,33.589,170.7665,5.084
11013.40,32.945,168.0195,5.1
11013.60,27.607,140.8509,5.102
11013.80,28.112,143.0901,5.09
11014.00,27.43,139.7833,5.096
11014.20,33.625,171.2185,5.092
11014.40,32.909,167.7043,5.096
11014.60,27.639,140.9036,5.098
11014.80,28.098,143.356,5.102
11015.00,27.347,139.5244,5.102
11015.20,33.736,171.7162,5.09
11015.40,32.849,167.4642,5.098
11015.60,27.64,140.9087,5.098
11015.80,28.089,143.1977,5.098
11016.00,27.357,139.5207,5.1
11016.20,33.753,171.8028,5.09
11016.40,32.805,167.1743,5.096
11016.60,27.663,141.026,5.098
11016.80,28.082,143.162,5.098
11017.00,27.38,139.5832,5.098
11017.20,33.803,171.9897,5.088
11017.40,32.773,167.0112,5.096
11017.60,27.689,141.1585,5.098
11017.80,28.037,142.8766,5.096
11018.00,27.393,139.5947,5.096
11018.20,33.883,172.2612,5.084
11018.40,32.699,166.5687,5.094
11018.60,27.708,141.1445,5.094
11018.80,28.036,142.8154,5.094
11019.00,27.382,139.5387,5.096
11019.20,33.937,172.5357,5.084
11019.40,32.639,166.1978,5.092
11019.60,27.709,141.1496,5.094
11019.80,27.968,142.469,5.094
11020.00,27.363,139.3324,5.092
11020.20,33.925,172.4747,5.084
11020.40,32.567,165.8963,5.094
11020.60,27.752,141.3687,5.094
11020.80,27.934,142.2958,5.094
11021.00,27.36,139.3718,5.094
11021.20,34.007,172.8236,5.082
11021.40,32.548,165.7344,5.092
11021.60,27.722,141.1604,5.092
11021.80,27.959,142.4231,5.094
11022.00,27.368,139.4673,5.096
11022.20,34.016,172.9373,5.084
11022.40,32.495,165.4645,5.092
11022.60,27.754,141.3234,5.092
11022.80,27.942,142.2248,5.09
11023.00,27.332,139.4479,5.102
11023.20,34.1,173.4326,5.086
11023.40,32.423,165.0979,5.092
11023.60,27.808,141.5427,5.09
11023.80,27.919,141.996,5.086
11024.00,27.314,139.0829,5.092
11024.20,34.17,173.7203,5.084
11024.40,32.371,164.7036,5.088
11024.60,27.818,141.6493,5.092
11024.80,27.87,142.1927,5.102
11025.00,27.342,139.4442,5.1
11025.20,34.208,174.1187,5.09
11025.40,32.365,165.0615,5.1
11025.60,27.808,141.8764,5.102
11025.80,27.853,142.0503,5.1
11026.00,27.317,139.3167,5.1
11026.20,34.273,174.4496,5.09
11026.40,32.312,164.7266,5.098
11026.60,27.871,142.0306,5.096
11026.80,27.87,142.0255,5.096
11027.00,27.329,139.3232,5.098
11027.20,34.278,174.3379,5.086
11027.40,32.202,164.1014,5.096
11027.60,27.891,142.0768,5.094
11027.80,27.864,141.8835,5.092
11028.00,27.321,139.0639,5.09
11028.20,34.318,174.61,5.088
11028.40,32.185,163.886,5.092
11028.60,27.939,142.3213,5.094
11028.80,27.811,141.6692,5.094
11029.00,27.34,139.3793,5.098
11029.20,34.387,175.0298,5.09
11029.40,32.074,163.5774,5.1
11029.60,27.917,142.3767,5.1
11029.80,27.792,141.7392,5.1
11030.00,27.321,139.1732,5.094
11030.20,34.387,174.7547,5.082
11030.40,32.046,163.1782,5.092
11030.60,27.912,142.1279,5.092
11030.80,27.79,141.5623,5.094
11031.00,27.327,139.313,5.098
11031.20,34.482,175.3065,5.084
11031.40,32.008,163.0488,5.094
11031.60,27.963,142.4435,5.094
11031.80,27.778,141.5567,5.096
11032.00,27.368,139.4673,5.096
11032.20,34.528,175.5404,5.084
11032.40,31.955,162.7788,5.094
11032.60,27.986,142.4487,5.09
11032.80,27.779,141.3951,5.09
11033.00,27.346,139.2458,5.092
11033.20,34.602,176.1242,5.09
11033.40,31.957,162.8529,5.096
11033.60,28.002,142.5862,5.092
11033.80,27.716,141.2962,5.098
11034.00,27.365,139.3426,5.092
11034.20,34.617,175.8544,5.08
11034.40,31.884,162.3533,5.092
11034.60,28.035,142.7542,5.092
11034.80,27.73,141.0348,5.086
11035.00,27.395,139.7145,5.1
11035.20,34.721,176.5216,5.084
11035.40,31.87,162.2183,5.09
11035.60,28.07,143.157,5.1
11035.80,27.721,141.1553,5.092
11036.00,27.377,139.2942,5.088
11036.20,34.801,177.0675,5.088
11036.40,31.784,162.0348,5.098
11036.60,28.103,143.1567,5.094
11036.80,27.713,141.3917,5.102
11037.00,27.358,139.6352,5.104
11037.20,34.884,177.5596,5.09
11037.40,31.793,162.1443,5.1
11037.60,28.079,143.0906,5.096
11037.80,27.715,141.3465,5.1
11038.00,27.379,139.6877,5.102
11038.20,34.879,177.5341,5.09
11038.40,31.748,161.9148,5.1
11038.60,28.084,143.1722,5.098
11038.80,27.67,140.951,5.094
11039.00,27.416,139.7668,5.098
11039.20,34.92,177.5333,5.084
11039.40,31.625,161.2243,5.098
11039.60,28.098,143.2436,5.098
11039.80,27.666,141.0966,5.1
11040.00,27.374,139.6622,5.102
11040.20,34.932,177.6642,5.086
11040.40,31.603,161.1753,5.1
11040.60,28.127,143.4477,5.1
11040.80,27.616,140.8968,5.102
11041.00,27.346,139.4099,5.098
11041.20,34.996,178.0596,5.088
11041.40,31.539,160.912,5.102
11041.60,28.102,143.3202,5.1
11041.80,27.625,140.8322,5.098
11042.00,27.321,139.2278,5.096
11042.20,35.081,178.2115,5.08
11042.40,31.479,160.4799,5.098
11042.60,28.109,143.0748,5.09
11042.80,27.612,140.766,5.098
11043.00,27.364,139.5564,5.1
11043.20,35.13,178.6712,5.086
11043.40,31.421,159.9957,5.092
11043.60,28.167,143.37,5.09
11043.80,27.59,140.4331,5.09
11044.00,27.369,139.3082,5.09
11044.20,35.152,178.3613,5.074
11044.40,31.372,159.9972,5.1
11044.60,27.57,140.4416,5.094
11044.80,27.33,139.1097,5.09
11045.00,35.221,178.9227,5.08
11045.20,31.302,159.2646,5.088
11045.40,28.208,143.4659,5.086
11045.60,27.549,140.4448,5.098
11045.80,27.342,139.3895,5.098
11046.00,35.277,179.6305,5.092
11046.20,31.202,159.1926,5.102
11046.40,28.18,143.718,5.1
11046.60,27.563,140.5713,5.1
11046.80,27.313,139.2963,5.1
11047.00,35.286,179.5352,5.088
11047.20,31.196,159.0372,5.098
11047.40,28.207,143.8557,5.1
11047.60,27.534,140.4234,5.1
11047.80,27.324,139.4071,5.102
11048.00,35.345,179.9061,5.09
11048.20,31.135,158.7885,5.1
11048.40,28.19,143.769,5.1
11048.60,27.537,140.4938,5.102
11048.80,27.315,139.3611,5.102
11049.00,35.411,180.3128,5.092
11049.20,31.129,158.7579,5.1
11049.40,28.172,143.6772,5.1
11049.60,27.554,140.5254,5.1
11049.80,27.343,139.2852,5.094
11050.00,35.464,180.299,5.084
11050.20,31.082,158.5804,5.102
11050.40,28.251,143.9106,5.094
11050.60,27.532,140.1379,5.09
11050.80,27.347,139.4697,5.1
11051.00,35.525,180.6802,5.086
11051.20,31.001,157.8571,5.092
11051.40,28.274,143.9147,5.09
11051.60,27.494,139.8895,5.088
11051.80,27.332,139.3385,5.098
11052.00,35.578,181.2343,5.094
11052.20,30.936,157.6499,5.096
11052.40,28.267,143.879,5.09
11052.60,27.524,140.3174,5.098
11052.80,27.351,139.4901,5.1
11053.00,35.618,181.0819,5.084
11053.20,30.904,157.6104,5.1
11053.40,28.28,144.0583,5.094
11053.60,27.524,140.3724,5.1
11053.80,27.368,139.4673,5.096
11054.00,35.667,181.331,5.084
11054.20,30.874,157.4574,5.1
11054.40,28.28,144.228,5.1
11054.60,27.491,140.2041,5.1
11054.80,27.364,139.6111,5.102
11055.00,35.757,182.2177,5.096
11055.20,30.828,157.2228,5.1
11055.40,28.304,144.2938,5.098
11055.60,27.499,140.1349,5.096
11055.80,27.373,139.438,5.094
11056.00,35.748,181.8858,5.088
11056.20,30.817,156.9202,5.092
11056.40,28.272,143.961,5.092
11056.60,27.469,139.8721,5.092
11056.80,27.368,139.3578,5.092
11057.00,35.853,182.4918,5.09
11057.20,30.692,156.2837,5.092
11057.40,28.325,144.2309,5.092
11057.60,27.504,140.1054,5.094
11057.80,27.36,139.3718,5.094
11058.00,35.879,182.4806,5.086
11058.20,30.642,155.9678,5.09
11058.40,28.334,144.2767,5.092
11058.60,27.485,139.9536,5.092
11058.80,27.35,139.2115,5.09
11059.00,35.954,182.862,5.086
11059.20,30.588,155.6929,5.09
11059.40,28.324,144.1692,5.09
11059.60,27.491,139.9842,5.092
11059.80,27.335,139.1898,5.092
11060.00,30.533,155.8404,5.104
11060.20,28.34,144.534,5.1
11060.40,27.443,139.8495,5.096
11060.60,27.37,139.6418,5.102
11060.80,36.003,183.4713,5.096
11061.00,30.511,155.24,5.088
11061.20,28.331,144.3748,5.096
11061.40,27.489,140.029,5.094
11061.60,27.334,139.1301,5.09
11061.80,36.068,183.7304,5.094
11062.00,30.441,155.2491,5.1
11062.20,28.325,144.2876,5.094
11062.40,27.436,139.7041,5.092
11062.60,27.331,139.3334,5.098
11062.80,36.145,184.3395,5.1
11063.00,30.383,155.0141,5.102
11063.20,28.333,144.4983,5.1
11063.40,27.441,140.004,5.102
11063.60,27.313,139.3509,5.102
11063.80,36.199,184.6149,5.1
11064.00,30.332,154.5719,5.096
11064.20,28.346,144.5079,5.098
11064.40,27.432,139.8483,5.098
11064.60,27.354,139.5054,5.1
11064.80,36.175,184.3478,5.096
11065.00,30.268,154.1852,5.094
11065.20,28.379,144.5059,5.092
11065.40,27.427,139.6583,5.092
11065.60,27.343,139.1759,5.09
11065.80,36.309,184.6676,5.086
11066.00,30.222,154.2531,5.104
11066.20,28.384,144.7016,5.098
11066.40,27.4,139.7948,5.102
11066.60,27.355,139.5652,5.102
11066.80,36.336,185.2409,5.098
11067.00,30.168,153.8568,5.1
11067.20,28.387,144.7737,5.1
11067.40,27.445,139.9695,5.1
11067.60,27.33,139.383,5.1
11067.80,36.364,185.3837,5.098
11068.00,30.149,153.6996,5.098
11068.20,28.354,144.6054,5.1
11068.40,27.441,139.8942,5.098
11068.60,27.319,139.3269,5.1
11068.80,36.431,185.5067,5.092
11069.00,30.12,153.4313,5.094
11069.20,28.319,144.3136,5.096
11069.40,27.418,139.7221,5.096
11069.60,27.343,139.2306,5.092
11069.80,36.476,185.5899,5.088
11070.00,30.049,152.8893,5.088
11070.20,28.393,144.8043,5.1
11070.40,27.401,139.7451,5.1
11070.60,27.321,139.2825,5.098
11070.80,36.508,185.8257,5.09
11071.00,30.005,152.7855,5.092
11071.20,28.412,144.6739,5.092
11071.40,27.402,139.8598,5.104
11071.60,27.357,139.5754,5.102
11071.80,36.638,186.7073,5.096
11072.00,29.92,152.4723,5.096
11072.20,28.441,144.8216,5.092
11072.40,27.415,139.5972,5.092
11072.60,27.37,139.4228,5.094
11072.80,36.723,186.9935,5.092
11073.00,29.891,152.205,5.092
11073.20,28.432,144.7189,5.09
11073.40,27.42,139.5678,5.09
11073.60,27.335,139.1898,5.092
11073.80,36.729,187.3914,5.102
11074.00,29.859,152.3406,5.102
11074.20,28.407,144.5348,5.088
11074.40,27.432,139.9032,5.1
11074.60,27.377,139.2942,5.088
11074.80,36.766,187.5066,5.1
11075.00,29.794,151.9494,5.1
11075.20,28.42,145.0557,5.104
11075.40,27.334,139.3487,5.098
11075.60,36.825,187.5129,5.092
11075.80,29.731,151.5092,5.096
11076.00,28.443,144.8886,5.094
11076.20,27.416,139.6571,5.094
11076.40,27.364,139.4469,5.096
11076.60,36.906,187.9253,5.092
11076.80,29.708,151.2731,5.092
11077.00,28.424,144.6782,5.09
11077.20,27.44,139.6147,5.088
11077.40,27.335,139.4632,5.102
11077.60,36.935,188.2946,5.098
11077.80,29.683,151.5614,5.106
11078.00,28.401,144.6747,5.094
11078.20,27.429,139.8879,5.1
11078.40,27.364,139.3922,5.094
11078.60,36.964,188.5903,5.102
11078.80,29.604,150.862,5.096
11079.00,28.42,144.8283,5.096
11079.20,27.378,139.573,5.098
11079.40,27.362,139.4915,5.098
11079.60,37.013,188.6183,5.096
11079.80,29.578,150.7295,5.096
11080.00,28.43,144.7656,5.092
11080.20,27.404,139.6508,5.096
11080.40,27.314,139.0829,5.092
11080.60,37.119,189.3069,5.1
11080.80,29.462,150.1973,5.098
11081.00,28.415,144.8029,5.096
11081.20,27.43,139.6187,5.09
11081.40,27.359,139.2026,5.088
11081.60,37.024,188.8224,5.1
11081.80,29.422,149.9345,5.096
11082.00,28.419,144.7664,5.094
11082.20,27.402,139.5858,5.094
11082.40,27.367,139.3528,5.092
11082.60,37.083,188.7525,5.09
11082.80,29.367,149.478,5.09
11083.00,28.421,144.6629,5.09
11083.20,27.388,139.4597,5.092
11083.40,27.374,139.3337,5.09
11083.60,37.22,189.3754,5.088
11083.80,29.28,148.9766,5.088
11084.00,28.419,144.6527,5.09
11084.20,27.391,139.4202,5.09
11084.40,27.327,138.9851,5.086
11084.60,37.244,189.4975,5.088
11084.80,29.268,148.9156,5.088
11085.00,28.444,144.7231,5.088
11085.20,27.365,139.2879,5.09
11085.40,27.352,139.1123,5.086
11085.60,37.276,189.8094,5.092
11085.80,29.213,148.6942,5.09
11086.00,28.4,144.7264,5.096
11086.20,27.392,139.6992,5.1
11086.40,27.329,139.3232,5.098
11086.60,37.297,190.1401,5.098
11086.80,29.148,148.6548,5.1
11087.00,28.39,144.7322,5.098
11087.20,27.399,139.6801,5.098
11087.40,27.285,139.0444,5.096
11087.60,37.403,190.6805,5.098
11087.80,29.079,148.1866,5.096
11088.00,28.458,144.8512,5.09
11088.20,27.378,139.354,5.09
11088.40,27.368,139.1389,5.084
11088.60,37.478,191.2128,5.102
11088.80,29.014,147.6232,5.088
11089.00,28.452,144.8207,5.09
11089.20,27.383,139.3795,5.09
11089.40,27.38,139.1999,5.084
11089.60,37.525,191.4526,5.102
11089.80,29.023,147.9012,5.096
11090.00,28.449,144.8054,5.09
11090.20,27.371,139.5374,5.098
11090.40,27.357,138.9736,5.08
11090.60,37.578,191.5726,5.098
11090.80,28.449,144.8623,5.092
11091.00,27.369,139.2535,5.088
11091.20,27.338,138.877,5.08
11091.40,37.62,191.6363,5.094
11091.60,28.917,147.4767,5.1
11091.80,28.458,145.022,5.096
11092.00,27.37,139.587,5.1
11092.20,27.367,139.3528,5.092
11092.40,37.638,191.8033,5.096
11092.60,28.867,147.0485,5.094
11092.80,28.474,144.9896,5.092
11093.00,27.388,139.624,5.098
11093.20,27.321,139.0639,5.09
11093.40,37.737,192.0058,5.088
11093.60,28.775,146.6949,5.098
11093.80,28.453,144.9396,5.094
11094.00,27.332,139.4479,5.102
11094.20,27.357,138.9736,5.08
11094.40,37.785,192.2501,5.088
11094.60,28.722,146.2524,5.092
11094.80,28.448,145.0848,5.1
11095.00,27.377,139.6227,5.1
11095.20,27.354,139.2319,5.09
11095.40,37.861,192.9397,5.096
11095.60,28.703,146.2705,5.096
11095.80,28.468,145.016,5.094
11096.00,27.346,139.3552,5.096
11096.20,27.365,139.1784,5.086
11096.40,37.938,193.2562,5.094
11096.60,28.678,145.971,5.09
11096.80,28.487,145.0558,5.092
11097.00,27.36,139.2624,5.09
11097.20,27.389,139.1361,5.08
11097.40,37.963,193.8391,5.106
11097.60,28.624,145.6962,5.09
11097.80,28.455,145.1774,5.102
11098.00,27.411,139.4672,5.088
11098.20,27.404,139.1575,5.078
11098.40,38.026,193.8566,5.098
11098.60,28.6,145.8028,5.098
11098.80,28.489,145.2369,5.098
11099.00,27.357,139.2471,5.09
11099.20,27.37,138.9849,5.078
11099.40,38.002,193.8102,5.1
11099.60,28.52,145.395,5.098
11099.80,28.434,144.8997,5.096
11100.00,27.426,139.6532,5.092
11100.20,27.381,139.0407,5.078
11100.40,38.089,194.2539,5.1
11100.60,28.468,145.1868,5.1
11100.80,28.441,145.0491,5.1
11101.00,27.36,139.5907,5.102
11101.20,27.365,139.2879,5.09
11101.40,38.133,194.4783,5.1
11101.60,28.421,144.8903,5.098
11101.80,28.437,145.0287,5.1
11102.00,27.356,139.4609,5.098
